metal_product
Колено раструб-гладкий конец УРГ 200 ГОСТ 5525-88
Труба электросварная SAWL 21.3х2.77 ASTM A53 B
Переход П К-57х6-32х4-20
"Тройник 57х5,0"
Отвод П 90-32х3  Сталь 20 ГОСТ 17375-2001
Отвод 90° 57х5
"Переход К 57х5,0-45х4,0 ст.20 ГОСТ 17378-2001"
"Отвод П90-32х3,5 Сталь 20 ГОСТ 17375-2001"
Настил решетчатый SP 30x5-34x38 250х1000ММ R12 Ст3сп ТУ 5262-001-68159309-2013
Настил решетчатый SP 30x5-34x38 850х1050ММ  R12 Ст3сп ТУ 5262-001-68159309-2013
"Прокладка кольцевая 20"" RTJ ANSI CL600 ASME B 16.5"
"Бобышка 8""х2"" Sch80 A350 LF2 NACE"
"Бобышка 2""х3/4"" ХХS CS A105"
"Бобышка 12""х3/4"" ХХS CS A105"
Бобышка 12х1 36мм-XXS A105 MR0175
"Бобышка 3х1/2, S160-XXS CS A105"
"Бобышка 16х1, 46mm CS A 105"
"Заглушка сферическая 6"" S-40"
"Заглушка межфланцевая  4""  -600 RF"
"Заглушка межфланцевая 6"" Class 2500 из стали 20"
"Бобышка 3"" х 3/4"" S160-XXS"
"Бобышка weldonet 18""х8"" Sch 80 А350 MSS SP-97 MR0175"
Заглушка межфланцевая  4 1/16 5000 RTJ 39
Хомут Х50 ТУ 36-1107-80
"Труба бесшовная (SMLS) с фаской на концах DN 1"" Sch 160 (33.4x6.35) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 2"" Sch 160 (60.3x8.74) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 3"" Sch 160 (88.9х11.13) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 6"" Sch 160 (168.3х18.26) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch 160 (219.1х23.01) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch 20 (219.1х6.35) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch 20 (273х6.35) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 12"" Sch 20 (323.8х6.35) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 14"" Sch 20 (355.6х7.92) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch 20 (219.1х6.35) BE ASME B36.19 ASTM SS A312-TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch 20 (273х6.35) BE ASME B36.19 ASTM SS A312-TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch 20 (219.1х6.35) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch 30 (273х7.80) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 12"" Sch 30 (323.8х8.38) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 18"" Sch 40 (457х14.27) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 20"" Sch 40 (508х15.09) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 24"" Sch 40 (610х17.48) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 20"" Sch 40 (508х15.09) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 2"" Sch 80 (60.3x5.54) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch STD (219.1х8.18) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch STD (273х9.27) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 18"" Sch STD (457х9.53) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 20"" Sch STD (508х9.53) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 6"" Sch STD (168.3х7.11) BE ASME B36.19M ASTM SS A312-TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 12"" Sch STD (323.8х9.53) BE ASME B36.19M ASTM SS A312-TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 16"" Sch STD (406.4х9.53) BE ASME B36.19M ASTM SS A312-TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 2"" Sch STD (60.33х3.91) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 3"" Sch STD (88.9х5.49) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 4"" Sch STD (114.3х6.02) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 6"" Sch STD (168.3х7.11) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch STD (219.1х8.18) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 24"" Sch STD (610х9.53) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch STD (273х9.27) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба шовная (EFW) с фаской на концах DN 30"" Sch STD (762х9.53) BE ASME B36.10M ASTM LTCS A671-CC60-CL.22"
"Труба бесшовная (SMLS) с фаской на концах DN 3/4"" Sch XS (26.7x3.91) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 1"" Sch XS (33.4x4.55) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 1 1/2"" Sch XS (48.3x5.08) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 2"" Sch XS (60.3x5.54) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 3"" Sch XS (88.9х7.62) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 4"" Sch XS (114.3х8.56) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 6"" Sch XS (168.3х10.97) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 12"" Sch XS (323.8х12.70) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 14"" Sch XS (355.6х12.70) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 16"" Sch XS (406.4х12.70) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 24"" Sch XS (610х12.70) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 2"" Sch XS (60.33х5.54) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 3/4"" Sch XS (26.7х3.91) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 3"" Sch XS (88.9х7.62) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 4"" Sch XS (114.3х8.56) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба бесшовная (SMLS) с фаской на концах DN 16"" Sch XS (406.4х12.70) LTCS BE ASME B36.10M ASTM A333 Gr.6"
"Труба шовная (SAW) с фаской на концах DN 30"" (762х22.23ММ) CS BE ASME B36.10 API-5L-B-PSL2"
"Труба шовная (SAW) с фаской на концах DN 48"" (1219х15.88ММ) CS BE ASME B36.10 API-5L-B-PSL2"
"Труба бесшовная (SMLS) с фаской на концах DN 14"" Sch 10 (355.6x6.35) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 16"" Sch 10 (406.4x6.35) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 18"" Sch 10 (457.6x6.35) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN3"" Sch 10S (88,9x3,06) ASME B36.19M ASTM A312 TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch 100 (219.1x15.09) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch 100 (273x18.26) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 12"" Sch 100 (323.8х21.44) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 2"" Sch 10S (60.3х2.77) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 4"" Sch 10S (114.3х3.05) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch 10S (219.1х3.76) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 6"" Sch 10S (168.3х3.40) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch 10S (273х4.19) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 14"" Sch 10S (355.6x4.78) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 16"" Sch 10S (406.4x4.78) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN 18"" Sch 10S (457x4.78) CS BE ASME B36.10 ASTM A106 Gr.B "
"Труба бесшовная (SMLS) с фаской на концах DN2"" Sch 10S (60,3x2,77) ASME B36.19M ASTM A312 TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN4"" Sch 10S (114,3x3,06) ASME B36.19M ASTM A312 TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN6"" Sch 10S (168,3x3,4) ASME B36.19M ASTM A312 TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 8"" Sch 10S (219.1х3.76) BE ASME B36.19 ASTM SS A312-TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 10"" Sch 10S (273х4.19) BE ASME B36.19M ASTM SS A312-TP304/304L"
"Труба бесшовная (SMLS) с фаской на концах DN 12"" Sch 10S (323.8х4.57) BE ASME B36.19M ASTM SS A312-TP304/304L"
"Труба шовная (EFW) с фаской на концах DN 20"" Sch 10S (508х5.54) BE ASME B36.19M ASTM SS A358-TP304/304L-CL.1"
"Труба шовная (EFW) с фаской на концах DN 24"" Sch 10S (610х6.35) BE ASME B36.19M ASTM SS A358-TP304/304L-CL.1"
"Труба шовная (SAW) с фаской на концах DN 36"" Sch STD (914х9.53) CS BE ASME B36.10 API-5L-B-PSL2"
"Труба шовная (SAW) с фаской на концах DN 42"" Sch XS (1067х12.70) CS BE ASME B36.10 API-5L-B-PSL2"
"Труба бесшовная (SMLS) с фаской на концах DN 3/4"" Sch 160 (26.7x5.56) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 1/2"" Sch 160 (48.3x7.14) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 2"" Sch STD (60.3x3.91) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 3"" Sch STD (88.9х5.49) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 4"" Sch STD (114.3х6.02) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба бесшовная (SMLS) с фаской на концах DN 6"" Sch STD (168.3х7.11) CS BE ASME B36.10 ASTM A106 Gr.B"
"Труба шовная (SAW) с фаской на концах DN 28"" Sch 10 (711х7.92) CS BE ASME B36.10 API-5L-B-PSL2"
"Труба шовная (SAW) с фаской на концах DN 30"" Sch STD (762х9.53) CS BE ASME B36.10 API-5L-B-PSL2"
Болт 2.1 М48х1320 резьба 260ММ 09Г2С-6 ГОСТ 24379.1-2012
"Лист оцинкованный 0,5ММ ГОСТ 19904-74"
"Лист оцинкованный 0,8ММ ГОСТ 19904-74"
Площадка передвижная ПП1
Площадка передвижная ПП2
Полоса 12x0.4ММ ст3 ГОСТ 14918-80
Полоса 19х0.5ММ ст3 ГОСТ 14918-80
Полоса 19х0.6ММ ст3 ГОСТ 14918-80
САЛЬНИК ДУ200
САЛЬНИК ДУ150
САЛЬНИК ДУ100
Сальник ф80ММ с.5.900-2
Шпилька Ø19х170 мм
Шпилька М19х100 Ст3пс
Шпилька М19х135ММ
ТРОЙНИК П  57Х4 09Г2С
ТРОЙНИК 159Х6-108Х5 ГОСТ 17376-2001
ТРОЙНИК 159Х8-108Х6 ГОСТ 17376-2001
ПЕРЕХОД 108×6-57×4
ПЕРЕХОД К 108Х6-89Х6
ПЕРЕХОД 325×12-273×11
ОТВОД 90-57Х4 СТ. 09Г2С
ЗАГЛУШКА П 57Х5 09Г2С
ОТВОД 90° 159Х6
Отвод крутоизогнутый 90°  d273*9.0  Ст3  ГОСТ 17375-2001
ОТВОД 90° 273Х11
ОТВОД 90° 89Х5
Отвод ОКШС 90-720(8К50)-1.6-0.6-УХЛ ГазТУ 102-488/1-05
Отвод 90° 159х7
Переход К-325х12-159х8
"Отвод ОКШС 90°-530(12К50)-6,3-0,6"
Переход П К-426х12-273х10
Переход К-89х6-57х4*
Тройник 89х6
Тройник 89х6-57х4
Шина алюминиевая АД31Т 100х10ММ
Крышка рифленая 4.5х778х1238ММ Ст3сп ГОСТ 8568-77
Крышка рифленая 4.5х860х895ММ Ст3сп ГОСТ 8568-77
"Крышка рифленая 4.5х427,5х827,5ММ Ст3сп ГОСТ 8568-77"
Крышка рифленая 4.5х778х1278ММ Ст3сп ГОСТ 8568-77
Крышка рифленая 4.5х400х778ММ Ст3сп ГОСТ 8568-77
Крышка рифленая 4.5х330х810ММ Ст3сп ГОСТ 8568-77
Крышка рифленая 4.5х530х810ММ Ст3сп ГОСТ 8568-77
Уголок горячеоцинкованный 50х50х5
"Швеллер стальной оцинкованный С100х46х4,5t"
Профиль 100х100х4 мм
"Хомут  U-образный 3/4"" сталь"
"Хомут  U-образный 1"" сталь"
"Хомут  U-образный 1-1/4"" сталь"
"Хомут  U-образный 1-1/2"" сталь"
"Хомут  U-образный 2"" сталь"
"Хомут  U-образный 2-1/2"" сталь"
"Хомут  U-образный 3"" сталь"
"Хомут  U-образный 4"" сталь"
"Хомут  U-образный 5"" сталь"
Сетка сварная Ø6 (200х200)
Швеллер 16П ГОСТ 8240-97 С245
Профиль 200х200х5 ГОСТ 30245-2003 С245
ПРОФИЛИ СТАЛЬНЫЕ ГНУТЫЕ ЗАМКНУТЫЕ СВАРНЫЕ 200Х200Х 8 (12000) ГОСТ 30245-03  СТ. 09Г2С-12
Профиль 60х60х4 ГОСТ 30245-2003
Профиль стальной гнутый замкнутый сварной 50х50х4 С245 ГОСТ 30245-2003
Лист 20мм
Лист 12 ГОСТ 19903-74 С245
Профиль стальной гнутый замкнутый сварной 180х180х5 С245 ГОСТ 30245-2003
Tруба 273х7 В20
ТРУБА Ø219Х8ММ
ТРУБА  325Х8ММ            09Г2С
Опора Т17-100.1220-Н ТУ 1468-030-7795-1645-2010
Опора Т17-100.1220-С ТУ 1468-030-7795-1645-2010
Опора Т17-100.820-Н ТУ 1468-030-7795-1645-2010
Опора регулируемая ОР-Dн-1020 ТУ 1468-030-7795-1645-2010
